,final_cleaned_text,sentiment_polarity,sentiment
3311,gas kasih mbg,0.5,positif
3312,yang ini kita setuju kalaupun mbg tetap dilanjutkan cukup di daerah miskin tertinggal dengan demikian apbn tidak terkuras begitu besar sampai menyedot anggaran di kl dan pemda gak adakah menteri yg berani bicara kpd,0.0,netral
3313,propaganda areinismyname bitcarli awikuchuz edysularno gtobing irawanrommi kimberleyps ndonsback masveel satu keluarga miskin satu sarjana lebih efektif dari pada omon mbg sue,0.12,positif
3314,nenkmonica mbg makan bareng garong,0.0,netral
3315,carouu abis dpt mbg itu by,0.0,netral
3316,xmmxii chikawa gara makan mbg,0.0,netral
3317,salah satu langkah nyata yang diambil pemerintah adalah melalui program prioritas makan bergizi gratis mbg yang telah berjalan sejak januari,0.275,positif
3318,artsahitistic kasian sih udah ga dapet mbg,-0.5,negatif
3319,yg jadi pusat perhatian dunia itu soal tolakruutni kocak bukan soal mbg tolol bgt najis,-0.24999999999999997,negatif
3320,ogah sebelum semua koruptor di miskinkan sebelum jokowi di adili sebelum uu tni di batalkan ruu polri di tolak mbg di batalkan pendidikan dan kesehatan gratis ketersediaan lapangan pekerjaan sok tambahin lagi,0.13333333333333333,positif
3321,gara² mbg penyebab terbesarnya,0.0,netral
3322,kompascom bilang aja beri saya kesempatan dua periode biar bisa ngasih semua anak mbg gitu aja kok repot,0.0,netral
3323,bebasdigital seputar isu lama mbg danantara atau ada isu lain bang,0.1,positif
3324,loopseey imzafirays servandaapril catatanali program mbg untuk anak sekolah gt tahun bukan hanya soal stunting tapi juga mendukung gizi pertumbuhan dan pendidikan stunting utamanya dicegah lewat bantuan ibu hamil menyusui dan balita termasuk paud tahun untuk anak gt tahun mbg tingkatkan kesehatan dan,0.16666666666666666,positif
3325,akh jangan jangan staf dapur ini juga ikut program mbg maksudne makan siang gratisan,0.4,positif
3326,oggyzilly kumparan mbg nutrisi untuk indonesia emas,0.0,netral
3327,agungla kompascom mbg nutrisi untuk indonesia emas,0.3,positif
3328,asumsico program mbg pak jadi perhatian dunia karena makanan basi belatung dan para vendor mundur,-0.5,negatif
3329,loopseey imzafirays servandaapril catatanali kalau untuk mengatasi stunting pada anak usia lt tahun untuk apa diadakan program mbg untuk anak sekolah usia gt tahun,0.0,netral
3330,pemudaidamanid kudune pake anggaran paket mbgaja,0.0,netral
3331,oggyzilly kompascom mbg nutrisi untuk indonesia emas,0.3,positif
3332,agungla kompascom mbg nutrisi untuk indonesia emas,0.3,positif
3333,achmed tanyarlfes kebanyakan kena hipnotis buzzer amp influencer yg mmg diciptakan pemerintah didukung bansos skrg mbg biar penduduk indonesia hanya mikirin isi perut bukan masa depan,0.13333333333333333,positif
3334,serem ges akibat kebanyakan mbg jadi babi,0.0,netral
3335,asumsico iya soalnya keuangannya belum siap buat mbg makanya disoroti negara lain,-0.1125,negatif
3336,junhan mau jadi petugs kantin mbg,0.2,positif
3337,yaa itu bener mereka negara laen mau niru bgmn cara tahan malu bikin program mbg dengan cara ngutang,0.11249999999999999,positif
3338,inkedsheet tadi aku sempet search kan di gugel mau nyari siapa tau ada artikel atau berita lokalluar yang bahas mbg ya memang ada tapi yang aku baca kritikan dan kekhawatiran atas adanya program ini,0.025000000000000005,positif
3339,ga ada pemerintah mau pake zakat buat mbg jangan fitnah,0.2,positif
3340,markethazes mau tissue beli satu gratis mbg,0.4,positif
3341,kebanyakan bocil tuh gk pake identitas asli daftar medsos aja bisa ngarang datanya gw juga penasaran sama bunyi aturannya di sisi lain apa ini juga bisa jadi bentuk antisipasi biar bocil gk bisa protesngeshare mbg via medsos,0.09027777777777778,positif
3342,seperti ihsg perlu di prioritas kan masuk ke progam mbg secepatnya,0.0,netral
3343,andipitopang urungkan saja mbg jangan di paksakan,0.0,netral
3344,oggyzilly kumparan dukung mbg di papua artinya dukung anak papua sehat semuanya,0.375,positif
3345,agungla kompascom dukung mbg di papua artinya dukung anak papua sehat semuanya,0.375,positif
3346,presiden ri subianto mengatakan bahwa program makan bergizi gratis mbg telah menarik perhatian para pemimpin internasional saya kira mbg salah satu program terbesar di dunia dan ini diperhatikan oleh dunia banyak pemimpinpemimpin dunia menghubungi saya ada,0.3,positif
3347,oggyzilly kumparan nah kan iya ngga mbg itu terbaik,0.6428571428571428,positif
3348,tranchedelune please zakat itu wajib untuk pada akhirnya diberikan ke orang yang berhak nerima zakat bukannya program mbg yang ga jelas dan ga merata anjing mau lu korup lagi hah cabutuutni tolakruupolri,-0.35,negatif
3349,si blud berpikir mbg adalah sebuah inovasi dahsyat buat beberapa negara makan gratis di sekolah udah hal biasa padahal,0.2333333333333333,positif
3350,oggyzilly kompascom mbg di papua adalah salah satu cara untuk meningkatkan kesehatan anak papua,0.0,netral
3351,agungla kompascom mbg di papua adalah salah satu cara untuk meningkatkan kesehatan anak papua,0.0,netral
3352,tiniecan yang jelas bukan mbg,0.0,netral
3353,oggyzilly kompascom mbg demi masyatakat,0.0,netral
3354,survei yg mana publik yg mana kebanyakan omong kosong indonesia emas cuma di kepala mereka dan jajarannya negara lain kagum dengan mbg juga cuma ada di kepala wowo,0.075,positif
3355,kompascom mulai mencari pembenaran kenapa mbg lelet pelaksanaanya,-0.30000000000000004,negatif
3356,mbg is not that important remedial nentuin skala prioritas nih cabutuutni tolakruupolri,0.4,positif
3357,kotanusantara anak indonesia semakin tangguh dengan mbg lets make it happen,0.475,positif
3358,ini si negara lingkar cincin api yang sering bencana alam kalo kena gempa besar kaya myanmar apbn utk recovery masih ada gak ya atau yang dapet mbg disuruh puasa dulu,0.1375,positif
3359,komtlo asumsico berdasarkan pernyataan presiden program mbg indonesia memang menarik perhatian beberapa pimpinan dunia program ini yang fokus pada pemberian makan bergizi gratis untuk anakanak dan ibu hamil dipromosikan di world governments summit menyebut ada surat,0.24444444444444446,positif
3360,sebutkan top pemimpin versi lo yang mau ngikut mbg,0.5,positif
3361,ribuan staf dapur mbg belum gajian bulan bgn janji sebelum lebaran cair staf dapur mbg berencana berhenti setelah gajinya dibayar,0.0,netral
3362,ribuan staf dapur mbg belum gajian bulan bgn janji sebelum lebaran cair staf dapur mbg berencana berhenti setelah gajinya dibayar,0.0,netral
3363,miskin kan koruptor batalkan mbg dan psn yg tidak urgent maka kalian tidak perlu menyusahkan rakyat,-0.3666666666666667,negatif
3364,ini yang harusnya dapat mbg tapi ini luput dari mata pemerintah cabutuutni tolakruupolri,0.0,netral
3365,dennysiregar krna beliau tdk melek sosmed paling drmh cuma main kuda dan kucing jd hari cuma bertanya dan laporan dri bawahan apalgi yg kaporan lord opung itu lgsg percaya aka dia maknya opung bilang mbg naikan ekonomi besok nya juga bowo bilang mbg hebat,0.2566666666666667,positif
3366,andipitopang stop tu mbg terbukti membuat rungkad negara,0.0,netral
3367,truss hasil sumbangan buat mbg lagi,0.0,netral
3368,dia bilang ibuibu hamil sampe sekarang gue belum liat datanya ibuibu hamil mana yang dapet mbg,0.3333333333333333,positif
3369,gimana mau mbg kasbya aja kosong apalagi rakyat,-0.1,negatif
3370,pak bayar dulu itu coba yg masak mbg,0.25,positif
3371,toegiman gue setuju nih mbg dihapus saja,0.0,netral
3372,masih ngeyel kalo lebih penting mbg dibanding pendidikan,0.16666666666666666,positif
3373,aimrd sasaran mbg yg sebenarnya,0.2,positif
3374,dia kyknya sebenernya pengen ngestop mbg tapi gengsi untuk mengakui klo itu gagal atau emng cuma mau dijadikan bahan kampanye pilpres,0.0,netral
3375,thats why i support ikn simply because we need to separate business and government things sayangnya perencanaannya ga mateng tergesa gesa malah keburu diganti sama giant plan lain mbg no hope,-0.16666666666666666,negatif
3376,bengkeldodo ambil contoh investor ihsg kenapa mereka cabut karena morgan stanley dan goldman sachs menurunkan rating indonesia dari ke alasannya resiko dari ruang fiskal yang sempit karena program yg memakan anggaran banyak spt ikn dan mbg,-0.10833333333333334,negatif
3377,kalo bisa dgn t kenapa ga pake dana mbg aja heran,0.05,positif
3378,itsmeneko harusnya mbg gini juga ya,0.2857142857142857,positif
3379,staxhanovite mbg mana bisa,0.0,netral
3380,kegblgnunfaedh kapan indonesia mengirimkan bantuan mbg kepada korban gempa,0.0,netral
3381,propaganda areinismyname bitcarli awikuchuz edysularno gtobing irawanrommi kimberleyps ndonsback masveel kmrin calo nawarin pryk bikin dapur mbg skg ada lagi calo bikin gedung sekola rakyatmacam manaa nihh negara,0.16666666666666666,positif
3382,babufess sedia mbg di meropide setiap jam siang,0.4,positif
3383,staxhanovite malah jadi program mbg tapi yg ini beneran bergizi,0.0,netral
3384,makannya coba pake menu mbg dong pak biar paham rasa seluruh anak indonesia,0.0,netral
3385,paingan brand outdoor eta selalu cair csr na ternyata ada gajah di balik batu ternyata makan siang yg bener gratis cuma dongeng ga akan pernah ada cerita makan siang gratis kecuali program mbg eta ge angger budagbadug,0.13333333333333333,positif
3386,tkil mungkin mikirnya makan gratis bisa pake uang zakat uang mbg buat danantara,0.4,positif
3387,memecomicindo miskin mah kasih kerjaan bukan mbg biar mereka maju dan naikin taraf hidup ngapain ngasih makan sehari sekali tapi mereka tetap miskin cara mikirnya gimana deh,-0.325,negatif
3388,maspe jadi makin semangat terlibat di mbg karena dukungan langsung dari presiden terasa banget dampaknya,0.4000000000000001,positif
3389,sdm rendah gak dapet mbg dan norak sekali warga konoha ini,0.0,netral
3390,memecomicindo pimpinan lembaga negara dungu mbg solusinya,-0.7999999999999999,negatif
3391,maspe dengan support presiden mbg jadi role model program inspiratif di indonesia,0.5,positif
3392,maspe program mbg bisa makin besar karena dorongan dan support dari presiden,0.0,netral
3393,dermagagarely tempodotco lebih baik dana mbg itu untuk mengatasi pengangguran,0.5,positif
3394,serinamimiuns program mbg untuk indonesia sehat,0.5,positif
3395,serinamimiuns program mbg untuk indonesia sehat,0.5,positif
3396,serinamimiuns program mbg untuk indonesia sehat,0.5,positif
3397,serinamimiuns program mbg untuk indonesia sehat,0.5,positif
3398,serinamimiuns program mbg untuk indonesia sehat,0.5,positif
3399,maspe presiden ternyata care banget sama program mbg keren sih bisa jadi panutan,0.275,positif
3400,ducofnowhere semua ini demi mbg asyem,0.0,netral
3401,seluruh lapisan masyarakat mendukung program makan bergizi gratis di papua papua papuatengah papuahits jayapura nabire jayawijaya merauke mbg mbgpapua mbgmajukanpapua,0.2,positif
3402,sekertaris dewan adat suku moi benhur yoboisembut mendukung program makan bergizi gratis di papua papua papuatengah papuahits jayapura nabire jayawijaya merauke mbg mbgpapua mbgmajukanpapua,0.2,positif
3403,dukung program makan bergizi gratis untuk anakanak di papua papua papuatengah papuahits jayapura nabire jayawijaya merauke mbg mbgpapua mbgmajukanpapua,0.2,positif
3404,mbg terus menjangkau pelosok papua demi menyiapkan anakanak papua sehat dan cerdas papua papuatengah papuahits jayapura nabire jayawijaya merauke mbg mbgpapua mbgmajukanpapua,0.30000000000000004,positif
3405,willyroyan tul jgn ky mbg gagal ngotot lanjt jgn ky gibrantweet kurikulumroad map pendidikan amburadul malah ai ai terus koplak,-0.05185185185185185,negatif
3406,srikandimasjuna yang dimaksut disini anak yang cukup asupan gizinya baik pertumbuhannya pun juga baiklanjutkan mbg,0.5166666666666666,positif
3407,checkthreadsini tanyakanrl berarti mbg yang terbaik untuk negeri ini dan itu faktanyalanjutkan mbg,1.0,positif
3408,lordofpoison anggafzn mslh mbg aja nggak mau dengerin kata pakar aplg mslh teknologi canggih,0.4,positif
3409,rachmada yang dikasih mbg itu bukan bayinya tetapi paska hamilnya agar perkembangan bayi bagus dan tidak gizi buruklanjutkan mbg,0.7,positif
3410,kumparan ga sulit kalo mbg di cancel sama anda pecatin asn yg ga bisa kerja di level kementrian maupun daerah kemendagri,0.25,positif
3411,bicsik korban mbg sudah langsung ditangani dan bgn langsung evaluasi kok dapur yang bermasalah langsung putus kontrak dan pengas pun diganti dan dipwrketatlanjutkan mbg,0.0,netral
3412,reosandyraihan sorayaame mbg yang bermasalah kemaren kan bukan salah programnya tapi dipelaksanaannya masih ada yang lalailanjutkan mbg,0.0,netral
3413,kylietora biasanya doa yang buruk itu akan kembali kediri sendiri mbg yang bermasalah sudah dievaluasi dan vendor digantilanjutkan mbg,-0.6999999999999998,negatif
3414,sptrosaliaa tidak ada yang salah kok dengan apa yang beliau sampaikan karena makan bergizi itu memang penunjang pertumbuhan anaklanjutkan mbg,-0.15,negatif
3415,maspe dukungan presiden membuktikan mbg layak jadi program unggulan di indonesia,0.3,positif
3416,maspe presiden ngasih contoh bagus buat pemerintah lain soal cara support program mbg,0.2875,positif
3417,putra namaakunnyaa frankenblues mengkritik mbg sah sah saja selama itu sifatnya membangun dan salah bila arahnya sudah memakilanjutkan mbg,-0.033333333333333326,negatif
3418,zhyunks wordarchitect tanyarlfes sebegitunya ya benci sama mbg sampai sampai membabibuta gitu lanjutkan mbg,-0.15,negatif
3419,maspe program mbg ga mungkin sehebat ini tanpa support president yang luar biasa,0.5666666666666667,positif
3420,kambingalaska siapa bilang mbg idak aman mbg sangat aman karena kedepan bgn akan melibatkan bpomlanjutkan mbg,0.13333333333333333,positif
3421,khepel kacamataasoyy dsyantie kadang yang tidak sekolah ini bukan karena tidak mampu tapi juga tidak mau semua program pasti ada tantangannya masing masing tinggal gimana pelaksanaannyalanjutkan mbg,0.3,positif
3422,aribudiman txtdrimedia maka dari tu kedepan mbg akan diperketat pengawasannya agar vendor tidak tledor lagilanjutkan mbg,0.0,netral
3423,neokk memecomicindo mbg akan membawa dampak positif untuk negara inilanjutkan mbg,0.22727272727272727,positif
3424,vusmevoyez rabbrabi adriainsight raydalio dia lupa rupiah pernah di bawah per dollar usa kurs nya melesat jadi sekarang cm buat mbg aja tuh program yg prioritas ekonomi ekonomi ekonomi yg dibutuhkan pdhal anaknya begawan ekonomi katanya,0.0,netral
3425,dumbdeimos meski tidak besar tetapi mbg juga membuka lapangan kerja koklanjutkan mbg,0.0,netral
3426,hapus aja toh engga berjalan baik itu mbg mah cuman jd sarannya koruptor engga ada itu makanan bergizi,0.0,netral
3427,mustmulyono txtdrimedia mbg yang standar bgn juga sudah termasuk enak dan bergizi koklanjutkan mbg,0.5,positif
3428,txtdrimedia ngomong asl njeplaklha anak bapak ngga perlu ikut mbgdirumah juga sudah makan enakgaji bapak sudah gede,-0.025,negatif
3429,txtdrimedia yayapping harusnya km nerima mbg,0.0,netral
3430,maspe presiden dukung mbg semoga makin banyak kolaborasi positif muncul dari sini,0.36363636363636365,positif
3431,maspe pilihan presiden dukung mbg tuh tepat banget sih beneran keren dan inspiratif,0.425,positif
3432,maspe presiden dukung mbg bentuk nyata perhatian buat pendidikan dan inovasi,0.2,positif
3433,kusumaj sichelsan injcol itu kepsek cm nyampaikan waktu sosialisasi mbg itu untuk meningkatkan kualitas sdm melalui penguatan gizi stunting itu yang nyegah central nya itu diibu nya waktu hamil goblok sebelum goblok in org itu ngaca sori ya baru bales sibuk,-0.23809523809523808,negatif
3434,maspe program mbg makin dikenal luas salah satunya berkat support presiden,0.0,netral
3435,memecomicindo botak mbg solusinya,0.0,netral
3436,kensavitri arumanjani masprjo kalau dikelola benar berapa banyak anak anak bisa sekolah dan kuliah gratis tanpa harus msnggerogoti uang rakyat dari pajak tdk perlu ada mbg karena sdh sejahtera ini realita saat jkw berkuasa skl lagi ini bukan hoax dan fitnah,0.3,positif
3437,banyak banget ya why nya pak pres ini dari mbg danantara nge sah in ruu tni diem diem mau damai sama israshit terus minum wine pake peci bareng macron next apalagi ya,0.09687499999999999,positif
3438,cukup jika dana mbg dialihkan,0.0,netral
3439,jasminembg bahahaah,0.0,netral
3440,jennysleazey dannycrypt multibankio mbg is that gem,0.0,netral
3441,akunoppicial sebagai masyarakat kita dapat berperan dengan memberikan dukungan dan masukan konstruktif untuk perbaikan program ini tujuan akhir program mbg adalah demi kesehatan generasi penerus bangsa lanjutkan mbg keren,0.0,netral
